                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     64,                 1.7863,                0.99181,                 1.4133,                0.59411,                0.20596,                0.20397,                0.08295,                 2.0639,                 1.5166,                 1.8487,             0.00027575,             0.00027575,             0.00027575
                     65,                 1.7766,                0.98494,                 1.3843,                0.36466,                0.20844,                 0.2005,                0.08174,                 2.0396,                 1.4573,                 1.8409,             0.00026868,             0.00026868,             0.00026868
                     66,                 1.7539,                0.96903,                 1.3819,                0.59836,                0.19566,                0.19598,                0.07874,                 2.0798,                 1.4926,                  1.852,             0.00026161,             0.00026161,             0.00026161
                     67,                 1.7583,                0.99515,                 1.3742,                0.59422,                0.20537,                0.20083,                0.08079,                 2.0565,                 1.4757,                 1.8471,             0.00025454,             0.00025454,             0.00025454
                     68,                 1.7656,                0.97725,                 1.3941,                0.65727,                0.19994,                0.19321,                0.07969,                 2.0708,                 1.4665,                 1.8347,             0.00024747,             0.00024747,             0.00024747
                     69,                  1.788,                 1.0088,                 1.4074,                0.65724,                0.20349,                0.19625,                0.08123,                 2.0241,                  1.531,                 1.8115,              0.0002404,              0.0002404,              0.0002404
                     70,                 1.7691,                0.99728,                 1.4094,                0.51978,                0.20476,                0.19482,                0.07869,                 2.0758,                 1.5038,                 1.8504,             0.00023334,             0.00023334,             0.00023334
                     71,                 1.7633,                0.96869,                 1.3876,                0.55405,                0.21625,                0.19391,                0.07919,                 2.0168,                 1.4583,                 1.8005,             0.00022627,             0.00022627,             0.00022627
                     72,                 1.7498,                0.97984,                 1.3844,                0.66334,                0.21194,                0.19602,                0.08193,                 2.0201,                 1.4453,                 1.8235,              0.0002192,              0.0002192,              0.0002192
                     73,                 1.7476,                0.98812,                  1.381,                0.65688,                0.21787,                 0.1898,                0.07861,                 2.0573,                 1.4736,                 1.8413,             0.00021213,             0.00021213,             0.00021213
